Adm_Year,Gender,Age,HSC_Pass_Year,Program,Merit_Scholarship,Uni_Transport,Learn_Mode,Smartphone,PC,Eng_Proficiency,Probation,Suspension,Do you attend in teacher consultancy for any kind of academical problems? ,Relationship,CoCurricular,Living_Arrangement,Health_Issues,Physical_Disabilities,Target,Curr_Sem1,Study_Hours1,Study_Sessions1,SM_Hours1,Avg_Attendance1,Skills1,Skill_Dev_Hours1,Interest_Area1,Prev_SGPA1,Curr_CGPA1,Completed_Credits1,Diploma,Family_Income1
2020,Female,21,2019,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,No,In a relationship,No,Bachelor,Yes,No,Poor,11,3,1,3,70,Programming,2,Software,2.1,3.2,137,FALSE,45000
2020,Female,25,2019,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,In a relationship,Yes,Bachelor,No,No,Poor,11,2,2,2,67,Machine Learning,4,Data Science,1.87,2.92,144,FALSE,45000
2022,Female,22,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,Yes,No,Poor,5,1,2,7,100,Programming,1,Software,2.58,3.74,39,FALSE,45000
2021,Female,22,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,No,Bachelor,No,No,Poor,6,3,1,7,80,Cyber security,2,Hardware,1.77,2.82,109,FALSE,45000
2018,Male,24,2018,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Single,No,Family,No,No,Poor,11,3,1,7,88,Artificial Intelligence,3,Hardware,2.16,3.33,143,FALSE,46000
2020,Female,23,2018,BCSE,Yes,Yes,Offline,Yes,No,Advance,No,No,No,Single,Yes,Family,Yes,No,Average,11,1,1,2,100,Programming,3,Hardware,2.53,3.81,132,FALSE,50000
2022,Male,23,2020,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,Yes,In a relationship,No,Family,No,No,Average,8,3,4,3,98,Web development skill(Frontend),2,Software,2.75,3.64,18,FALSE,50000
2020,Female,20,2020,BCSE,No,Yes,Online,Yes,Yes,Advance,No,No,Yes,Single,Yes,Family,No,No,Poor,9,3,2,7,70,Web development skill(Backend),1,UI/UX,2.01,3.15,131,FALSE,50000
2021,Female,20,2020,BCSE,Yes,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Average,9,6,3,3,76,Artificial Intelligence,3,Hardware,2.77,3.8,129,FALSE,50000
2019,Female,22,2018,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Poor,11,3,2,11,80,Web development skill(Backend),2,UI/UX,2.04,3.16,143,FALSE,51000
2021,Male,20,2020,BCSE,Yes,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,No,Family,No,No,Poor,7,5,3,4,55,Cyber security,2,Data Science,2.01,3.13,101,FALSE,51000
2021,Female,20,2020,BCSE,No,Yes,Online,Yes,Yes,Basic,No,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,8,3,2,3,24,Programming,4,UI/UX,1.87,2.93,117,FALSE,52000
2020,Male,24,2019,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,Married,Yes,Family,No,No,Poor,10,6,2,3,100,Cyber security,1,Data Science,2.02,3.11,134,FALSE,53000
2021,Male,21,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,9,4,2,6,70,Programming,2,UI/UX,1.98,2.97,105,FALSE,53000
2020,Male,21,2019,BCSE,No,Yes,Online,Yes,Yes,Advance,No,No,No,Single,Yes,Family,No,No,Average,9,3,2,5,100,Cyber security,1,Software,2.56,3.79,132,FALSE,55000
2019,Male,23,2019,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,No,No,Married,Yes,Family,No,No,Poor,11,3,1,2,100,Networking,1,Hardware,1.54,2.66,143,FALSE,55000
2020,Male,23,2019,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,Yes,Bachelor,No,No,Poor,11,3,3,1,100,Programming,1,Software,1.56,2.65,143,FALSE,55000
2022,Female,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,Yes,In a relationship,Yes,Family,No,No,Poor,6,3,2,3,30,Networking,1,Hardware,1.88,2.98,77,FALSE,55000
2020,Male,22,2020,BCSE,No,Yes,Offline,Yes,No,Intermediate,No,No,No,Single,No,Bachelor,Yes,No,Average,10,1,2,2,100,Web development skill(Backend),2,Data Science,2.76,3.8,136,FALSE,55000
2022,Female,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,4,3,2,2,85,Programming,2,Data Science,1.56,2.97,67,FALSE,55000
2019,Female,21,2018,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,No,No,In a relationship,Yes,Bachelor,Yes,No,Poor,10,1,1,9,57,Cyber security,1,Hardware,1.24,2.35,137,FALSE,56000
2020,Female,21,2019,BCSE,No,Yes,Online,Yes,Yes,Advance,No,No,Yes,Single,Yes,Family,No,No,Poor,10,5,2,4,90,Machine Learning,2,Software,1.95,2.92,139,FALSE,58000
2021,Female,21,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,Yes,No,No,Married,Yes,Family,Yes,No,Poor,9,1,1,2,50,Cyber security,2,Data Science,1.65,2.7,139,FALSE,59000
2018,Female,24,2016,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,No,No,Married,No,Family,No,No,Poor,8,3,2,8,89,Networking,1,Data Science,1.11,2.35,95,FALSE,60000
2020,Female,24,2018,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Poor,9,1,2,8,70,Networking,2,Hardware,1.71,2.82,118,FALSE,60000
2020,Male,23,2019,BCSE,Yes,Yes,Online,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,11,4,2,5,95,Networking,5,Data Science,1.33,2.99,104,FALSE,60000
2021,Female,20,2020,BCSE,No,Yes,Offline,Yes,No,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Average,9,2,1,3,100,Artificial Intelligence,2,Data Science,2.56,3.63,106,FALSE,60000
2022,Male,22,2022,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Average,3,4,2,3,100,Web development skill(Frontend),2,UI/UX,2.81,3.97,51,FALSE,60000
2020,Female,21,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,In a relationship,No,Bachelor,No,No,Average,10,2,1,1,100,Artificial Intelligence,1,nan,2.73,3.81,135,FALSE,61000
2021,Female,19,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,In a relationship,No,Family,No,No,Poor,6,7,3,3,89,Programming,1,UI/UX,1.88,2.9,132,FALSE,64000
2022,Male,23,2020,BCSE,Yes,Yes,Online,Yes,Yes,Basic,No,No,No,Single,Yes,Family,No,No,Poor,5,2,3,3,90,Networking,3,Hardware,2.33,3.68,43,FALSE,65000
2019,Male,24,2018,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,No,Bachelor,Yes,No,Poor,11,3,2,5,100,Web development skill(Frontend),2,Software,2.22,3.45,132,FALSE,66000
2021,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Bachelor,No,No,Poor,9,2,1,3,45,Networking,2,Hardware,1.45,2.53,117,FALSE,66000
2022,Female,20,2021,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,No,Single,Yes,Bachelor,Yes,No,Poor,5,4,2,3,100,Programming,1,Software,1.76,2.82,62,FALSE,66000
2022,Female,20,2021,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,Yes,No,Average,5,5,3,3,100,Web development skill(Backend),2,Software,2.66,3.79,58,FALSE,67000
2020,Female,25,2019,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,11,2,2,2,43,Networking,2,Hardware,2.55,3.6,143,FALSE,68000
2020,Female,21,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Married,No,Family,No,No,Average,11,4,2,3,87,Networking,4,Hardware,2.71,3.78,143,FALSE,68000
2022,Female,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,In a relationship,No,Bachelor,Yes,No,Poor,5,3,1,8,88,Web development skill(Frontend),3,UI/UX,2.22,3.19,87,FALSE,68000
2021,Male,21,2021,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,Yes,No,In a relationship,Yes,Bachelor,No,No,Poor,4,1,1,7,80,Machine Learning,1,Software,1.95,2.88,43,FALSE,68000
2021,Female,22,2018,BCSE,Yes,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,No,Family,No,No,Average,6,2,2,1,100,Web development skill(Frontend),2,Data Science,2.77,3.56,56,FALSE,70000
2019,Male,21,2018,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,Yes,Bachelor,No,No,Average,8,7,2,2,100,Machine Learning,2,Hardware,2.75,3.93,125,FALSE,70000
2021,Female,21,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Bachelor,No,No,Poor,6,6,5,6,100,Networking,6,Software,2.61,3.78,35,FALSE,70000
2020,Female,22,2020,BCSE,No,Yes,Online,Yes,Yes,Advance,Yes,No,Yes,In a relationship,No,Family,No,No,Poor,7,6,2,4,30,Cyber security,1,UI/UX,1.35,2.65,105,FALSE,70000
2020,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Advance,Yes,No,No,In a relationship,No,Bachelor,No,No,Poor,10,1,3,2,87,Networking,1,Hardware,2.44,3.56,135,FALSE,70000
2022,Female,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,Yes,In a relationship,Yes,Bachelor,Yes,No,Poor,6,4,3,2,100,Web development skill(Frontend),1,Software,1.56,2.64,78,FALSE,70000
2022,Female,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,Yes,In a relationship,No,Bachelor,No,No,Poor,5,3,3,2,100,Networking,1,Hardware,1.76,2.84,58,FALSE,70000
2022,Female,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,In a relationship,Yes,Family,No,No,Poor,4,5,3,6,70,Web development skill(Frontend),2,Software,1.9,3.13,89,FALSE,71000
2021,Male,21,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Family,No,No,Poor,6,4,2,6,100,Programming,3,UI/UX,1.99,3.05,79,FALSE,71000
2022,Female,21,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,In a relationship,No,Family,No,No,Poor,7,1,2,2,56,Artificial Intelligence,2,Data Science,2.43,3.55,107,FALSE,71000
2019,Female,23,2019,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,No,Single,No,Bachelor,Yes,No,Poor,10,5,1,2,91,Programming,2,Software,1.67,2.74,137,FALSE,74000
2020,Female,20,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,Married,No,Family,No,No,Average,11,4,1,2,100,Networking,1,Hardware,2.78,3.83,143,FALSE,74000
2020,Male,22,2019,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Bachelor,Yes,No,Poor,9,3,4,6,100,Programming,3,UI/UX,1.81,2.95,137,FALSE,75000
2020,Male,20,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,Yes,Family,No,No,Good,11,7,4,2,100,Cyber security,3,Data Science,2.91,3.97,139,FALSE,75000
2023,Male,19,2022,BCSE,No,Yes,Online,Yes,Yes,Basic,No,No,No,Single,No,Bachelor,No,No,Average,2,3,1,5,100,Cyber security,1,UI/UX,2.65,3.57,27,FALSE,75000
2019,Male,24,2018,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,No,Family,Yes,No,Poor,11,4,2,6,77,Cyber security,2,Data Science,2.23,3.65,145,FALSE,76000
2020,Female,21,2019,BCSE,No,Yes,Online,Yes,Yes,Basic,No,No,No,Single,No,Family,Yes,No,Poor,7,3,1,6,86,Web development skill(Backend),3,Software,2.13,3.28,98,FALSE,77000
2019,Male,23,2019,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Average,11,5,3,5,100,Machine Learning,2,Software,2.66,3.85,145,FALSE,77000
2020,Female,20,2020,BCSE,No,Yes,Online,Yes,No,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Average,11,3,3,3,100,Web development skill(Frontend),4,Software,2.87,3.9,143,FALSE,77000
2022,Female,20,2021,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,In a relationship,Yes,Bachelor,Yes,No,Poor,7,2,2,3,67,Networking,3,Hardware,2.65,3.75,95,FALSE,77000
2021,Female,22,2021,BCSE,No,Yes,Online,Yes,No,Intermediate,No,No,No,In a relationship,Yes,Family,No,No,Poor,10,2,3,1,100,Web development skill(Backend),2,Software,1.38,2.51,134,FALSE,77000
2019,Male,25,2018,BCSE,Yes,Yes,Online,Yes,No,Intermediate,No,No,Yes,Married,No,Family,No,No,Poor,11,5,3,12,100,Machine Learning,2,UI/UX,2.19,3.45,103,FALSE,78000
2020,Female,20,2019,BCSE,No,Yes,Offline,Yes,No,Intermediate,No,No,No,Single,No,Family,No,No,Poor,8,3,1,6,80,Web development skill(Backend),3,Data Science,2.11,3.46,101,FALSE,78000
2020,Female,25,2019,BCSE,No,Yes,Offline,Yes,Yes,Basic,Yes,No,No,Married,Yes,Family,No,No,Poor,11,1,2,2,67,Machine Learning,4,Data Science,1.78,2.8,143,FALSE,78000
2021,Female,19,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Poor,7,3,2,5,100,Artificial Intelligence,2,Hardware,2.45,3.76,100,FALSE,78000
2021,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,Yes,Family,No,No,Average,10,2,3,2,100,Networking,4,Hardware,2.67,3.7,132,FALSE,79000
2021,Male,21,2021,BCSE,Yes,Yes,Online,Yes,Yes,Basic,Yes,No,Yes,In a relationship,Yes,Family,No,No,Average,9,3,3,2,100,Programming,2,Data Science,2.61,3.77,123,FALSE,79000
2020,Female,25,2018,BCSE,Yes,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Married,No,Family,No,No,Poor,12,6,4,6,80,Web development skill(Frontend),3,Software,1.61,2.81,133,FALSE,80000
2020,Male,23,2019,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,Yes,Married,No,Bachelor,No,No,Average,9,1,1,5,100,Networking,1,Hardware,2.89,3.89,102,FALSE,80000
2021,Female,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Basic,Yes,No,No,Married,Yes,Family,No,No,Poor,9,2,2,3,100,Cyber security,4,Data Science,1.68,2.71,101,FALSE,80000
2020,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,11,1,1,3,100,Cyber security,2,Data Science,1.63,2.7,143,FALSE,80000
2021,Male,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,Yes,In a relationship,No,Family,No,No,Poor,7,2,1,2,95,Machine Learning,3,Software,1.56,2.64,97,FALSE,80000
2020,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Average,11,4,1,2,100,Artificial Intelligence,4,Data Science,2.75,3.8,143,FALSE,81000
2020,Male,22,2018,BCSE,Yes,Yes,Offline,Yes,No,Advance,No,No,No,Single,No,Family,No,No,Average,7,6,3,3,100,Web development skill(Backend),3,Software,2.56,3.95,115,FALSE,85000
2020,Female,22,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,Married,No,Family,No,No,Average,11,2,3,1,100,Web development skill(Backend),4,Software,2.56,3.66,143,FALSE,86000
2019,Male,24,2018,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,Yes,Bachelor,No,No,Poor,11,5,2,3,89,Networking,4,Hardware,1.76,2.89,143,FALSE,87000
2020,Male,23,2019,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,Yes,Bachelor,No,No,Average,10,2,2,3,79,Networking,1,Hardware,2.87,3.91,139,FALSE,88000
2022,Male,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,7,3,1,2,50,Artificial Intelligence,4,Data Science,1.56,2.63,88,FALSE,88000
2019,Male,21,2018,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,In a relationship,Yes,Bachelor,Yes,No,Average,11,2,1,4,100,Machine Learning,2,Data Science,2.57,3.88,145,FALSE,89000
2019,Male,25,2018,BCSE,No,Yes,Online,Yes,Yes,Advance,No,No,No,Single,Yes,Family,No,No,Poor,11,4,2,3,81,Artificial Intelligence,2,Data Science,1.5,2.63,143,FALSE,89000
2021,Female,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Average,10,3,3,1,100,Machine Learning,2,Data Science,2.55,3.6,135,FALSE,89000
2022,Female,19,2021,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,Yes,Single,Yes,Family,No,No,Average,4,5,2,4,100,Machine Learning,2,Hardware,2.56,3.89,29,FALSE,89000
2019,Male,24,2019,BCSE,Yes,Yes,Online,Yes,No,Advance,No,No,Yes,Single,Yes,Family,No,No,Average,11,6,3,2,100,Artificial Intelligence,1,Hardware,2.87,3.94,143,FALSE,90000
2019,Female,24,2019,BCSE,No,No,Offline,Yes,No,Advance,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,11,1,2,5,100,Networking,2,Hardware,2.48,3.78,144,FALSE,90000
2021,Male,24,2019,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Bachelor,No,No,Poor,6,1,1,10,90,Networking,1,Hardware,1.35,2.65,98,FALSE,90000
2020,Male,22,2020,BCSE,No,Yes,Online,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Poor,7,5,2,8,100,Web development skill(Frontend),2,UI/UX,1.56,2.98,99,FALSE,90000
2021,Female,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Single,Yes,Family,No,No,Poor,8,4,3,4,65,Artificial Intelligence,2,nan,1.66,2.45,105,FALSE,90000
2022,Male,20,2021,BCSE,No,Yes,Offline,Yes,No,Advance,No,No,Yes,In a relationship,No,Family,Yes,No,Poor,5,2,2,3,100,Web development skill(Backend),2,Software,1.86,2.91,60,FALSE,93000
2023,Female,19,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Average,2,4,3,3,100,Artificial Intelligence,2,Software,2.77,3.83,30,FALSE,95000
2022,Female,21,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,No,In a relationship,No,Bachelor,No,No,Poor,6,1,2,3,53,Networking,1,Hardware,2.81,3.9,83,FALSE,95000
2021,Female,21,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,Yes,No,No,Single,Yes,Family,No,No,Average,9,2,1,3,100,Artificial Intelligence,2,Data Science,2.75,3.81,120,FALSE,96000
2019,Male,25,2018,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,11,5,1,3,67,Web development skill(Frontend),4,Software,1.56,2.63,143,FALSE,97000
2020,Male,23,2019,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Family,No,No,Poor,10,2,1,6,100,Networking,1,Hardware,2.91,3.98,91,FALSE,97000
2022,Male,21,2021,BCSE,No,Yes,Offline,Yes,No,Advance,No,No,No,Married,No,Family,No,No,Poor,5,2,2,2,54,Networking,2,Hardware,1.54,2.63,68,FALSE,97000
2019,Female,25,2018,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,Yes,No,In a relationship,No,Bachelor,No,No,Poor,11,3,3,3,87,Networking,4,Hardware,1.78,2.83,143,FALSE,98000
2022,Female,22,2019,BCSE,Yes,No,Online,Yes,Yes,Advance,Yes,No,Yes,In a relationship,Yes,Family,No,No,Poor,4,8,1,10,70,Web development skill(Backend),1,UI/UX,2.9,3.88,60,FALSE,100000
2020,Male,21,2019,BCSE,No,Yes,Offline,Yes,Yes,Basic,Yes,No,No,In a relationship,Yes,Family,Yes,No,Poor,9,3,1,3,56,Cyber security,4,Data Science,2.67,3.75,116,FALSE,100000
2021,Male,20,2021,BCSE,No,Yes,Online,Yes,No,Intermediate,No,No,No,Single,No,Family,No,No,Poor,8,4,2,5,100,Cyber security,1,Data Science,2.33,3.45,102,FALSE,100000
2020,Female,24,2018,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,9,3,3,3,68,Networking,4,Hardware,2.76,3.56,123,FALSE,110000
2021,Male,21,2020,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,No,No,In a relationship,No,Bachelor,No,No,Poor,6,5,2,9,60,Web development skill(Frontend),2,Machine Learning / Deep Learning,1.23,2.76,89,FALSE,110000
2020,Female,22,2020,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,No,No,Married,No,Family,No,No,Poor,10,2,3,3,55,Programming,4,UI/UX,2.35,3.48,135,FALSE,116000
2020,Male,22,2019,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Married,No,Family,No,No,Poor,9,4,3,3,76,Networking,2,Hardware,1.34,2.48,103,FALSE,117000
2019,Female,25,2018,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Family,No,No,Poor,11,6,3,3,90,Artificial Intelligence,2,Hardware,2.07,3.12,144,FALSE,119000
2020,Male,20,2020,BCSE,No,Yes,Online,Yes,Yes,Advance,Yes,No,No,Single,Yes,Bachelor,No,No,Average,11,4,1,2,100,Cyber security,1,Data Science,2.56,3.6,143,FALSE,120000
2022,Female,21,2021,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,Yes,Single,No,Family,No,No,Poor,6,3,1,2,63,Networking,2,Hardware,1.77,2.8,78,FALSE,120000
2022,Female,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Basic,Yes,Yes,No,In a relationship,No,Bachelor,No,No,Poor,6,3,2,3,66,Networking,4,Hardware,2.67,3.77,78,FALSE,120000
2019,Female,22,2019,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,11,2,1,3,100,Web development skill(Backend),4,Software,1.86,2.93,143,FALSE,121000
2022,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Single,Yes,Bachelor,No,No,Poor,5,1,2,3,100,Web development skill(Frontend),4,Software,1.87,2.94,68,FALSE,121000
2021,Male,20,2019,BCSE,No,Yes,Online,Yes,Yes,Intermediate,Yes,No,Yes,Single,No,Family,Yes,No,Poor,7,2,1,9,80,Programming,2,Software,1.22,2.78,107,FALSE,130000
2022,Female,21,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,6,3,3,2,100,Artificial Intelligence,4,Data Science,1.4,2.54,77,FALSE,130000
2022,Female,20,2021,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Poor,5,3,3,1,100,Cyber security,2,Data Science,1.78,2.83,59,FALSE,135000
2022,Male,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Married,No,Family,No,No,Poor,5,4,3,3,78,Web development skill(Frontend),4,Software,1.77,2.85,63,FALSE,136000
2019,Male,22,2018,BCSE,No,Yes,Offline,Yes,No,Advance,No,No,No,Single,No,Family,Yes,No,Average,11,5,3,5,100,Programming,1,UI/UX,2.55,3.66,143,FALSE,137000
2021,Male,20,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Bachelor,Yes,No,Average,9,1,2,2,100,Artificial Intelligence,1,nan,2.65,3.88,125,FALSE,140000
2019,Female,25,2018,BCSE,Yes,Yes,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,11,5,3,3,35,Networking,2,Hardware,2.81,3.9,143,FALSE,144000
2021,Female,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,In a relationship,Yes,Family,No,No,Poor,9,2,2,3,100,Web development skill(Frontend),2,Data Science,2.34,3.44,113,FALSE,167000
2020,Male,20,2020,BCSE,No,Yes,Offline,Yes,Yes,Advance,Yes,No,No,Single,Yes,Family,No,No,Poor,11,2,1,3,87,Cyber security,4,Data Science,2.35,3.43,143,FALSE,170000
2021,Female,20,2020,BCSE,No,Yes,Online,Yes,Yes,Basic,Yes,No,No,In a relationship,Yes,Bachelor,No,No,Poor,8,1,2,2,46,Cyber security,2,Data Science,2.65,3.77,100,FALSE,180000
2022,Male,23,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Basic,Yes,No,Yes,Single,Yes,Bachelor,No,No,Poor,8,4,4,4,100,Programming,2,Software,2.5,2.22,18,FALSE,200000
2021,Male,22,2020,BCSE,No,Yes,Offline,Yes,No,Basic,Yes,No,No,Married,Yes,Family,No,No,Poor,9,3,3,2,100,Networking,2,Hardware,1.56,2.78,121,FALSE,200000
2019,Female,25,2018,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Bachelor,No,No,Poor,11,5,3,3,100,Web development skill(Frontend),4,Software,1.4,2.52,144,FALSE,210000
2018,Female,23,2017,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,11,3,2,5,100,Networking,1,Hardware,1.34,2.88,88,FALSE,250000
